filename,fitness,rmse
p_to_pl_svd_combined_000001_000006.ply,0.9997319856037982,0.17972875611464248
p_to_pl_svd_combined_000006_000011.ply,0.9984045887067672,0.280668669897547
p_to_pl_svd_combined_000011_000016.ply,0.9970468393704909,0.3178215988231689
p_to_pl_svd_combined_000016_000021.ply,0.99739111529821,0.2977998127877648
p_to_pl_svd_combined_000021_000026.ply,0.9960427453236407,0.25228549542013395
p_to_pl_svd_combined_000026_000031.ply,0.9991609752823318,0.24228603830237136
p_to_pl_svd_combined_000031_000036.ply,0.9914009084002781,0.274420857230143
p_to_pl_svd_combined_000036_000041.ply,0.9914251282368209,0.3102322007881634
p_to_pl_svd_combined_000041_000046.ply,0.9835600993402709,0.4021787281268125
p_to_pl_svd_combined_000046_000051.ply,0.9924363862734418,0.33686993951575017
p_to_pl_svd_combined_000051_000056.ply,0.9832641308324981,0.2995838586603762
p_to_pl_svd_combined_000056_000061.ply,0.9875760236771067,0.32499507327687743
p_to_pl_svd_combined_000061_000066.ply,0.9866059077223533,0.4039634300449443
p_to_pl_svd_combined_000066_000071.ply,0.95599687204718,0.48747111336618815
p_to_pl_svd_combined_000071_000076.ply,0.9636167088852676,0.4550018576635434
p_to_pl_svd_combined_000076_000081.ply,0.9756284414651664,0.42588437861578915
p_to_pl_svd_combined_000081_000086.ply,0.9747643036495428,0.42954855939425063
p_to_pl_svd_combined_000086_000091.ply,0.9848518779192527,0.38991233252587826
p_to_pl_svd_combined_000091_000096.ply,0.9866307967388986,0.3790624823392393
p_to_pl_svd_combined_000096_000101.ply,0.9908729501407985,0.36125038348497546
p_to_pl_svd_combined_000101_000106.ply,0.9878422962718575,0.33352326559721657
p_to_pl_svd_combined_000106_000111.ply,0.986784858804934,0.38355794014351036
p_to_pl_svd_combined_000111_000116.ply,0.9911879092206961,0.338058935185843
p_to_pl_svd_combined_000116_000121.ply,0.9836728702148135,0.34861948721712305
p_to_pl_svd_combined_000121_000126.ply,0.9902946620641353,0.3343537701007951
p_to_pl_svd_combined_000126_000131.ply,0.9865594603342248,0.33993165533000264
p_to_pl_svd_combined_000131_000136.ply,0.991583779648049,0.31857274922515033
p_to_pl_svd_combined_000136_000141.ply,0.9881365277555448,0.32166123712157674
p_to_pl_svd_combined_000141_000151.ply,0.9832144279868178,0.3438494625422692
p_to_pl_svd_combined_000151_000161.ply,0.9841022501715918,0.3446595090290375
p_to_pl_svd_combined_000161_000171.ply,0.9665689571456831,0.5117882808823018
p_to_pl_svd_combined_000171_000176.ply,0.9431266126879616,0.5428429020780403
p_to_pl_svd_combined_000176_000181.ply,0.9046444147133946,0.6577529500642973
p_to_pl_svd_combined_000181_000186.ply,0.8791028631308522,0.6584260983339049
p_to_pl_svd_combined_000186_000191.ply,0.8838513513513514,0.6074000133569584
p_to_pl_svd_combined_000191_000196.ply,0.9020596747169428,0.6356018482310359
