filename,fitness,rmse
p_to_l_svd_combined_000001_000006.ply,0.996266942338617,0.15299478507551675
p_to_l_svd_combined_000006_000011.ply,0.9948528992801656,0.18154487166111857
p_to_l_svd_combined_000011_000016.ply,0.9919816081641808,0.18589896071248233
p_to_l_svd_combined_000016_000021.ply,0.9813029929705052,0.20442712147808642
p_to_l_svd_combined_000021_000026.ply,0.9838397573348674,0.19377050921654224
p_to_l_svd_combined_000026_000031.ply,0.9889416542211333,0.18427727343188147
p_to_l_svd_combined_000031_000036.ply,0.9784214524706225,0.19923826215178195
p_to_l_svd_combined_000036_000041.ply,0.9766392682776095,0.2339286865221707
p_to_l_svd_combined_000041_000046.ply,0.9716910700409854,0.27807316821834505
p_to_l_svd_combined_000046_000051.ply,0.9756594817523928,0.2479628715262128
p_to_l_svd_combined_000051_000056.ply,0.968850920313718,0.21654107140712195
p_to_l_svd_combined_000056_000061.ply,0.9741275571600482,0.2653792322916754
p_to_l_svd_combined_000061_000066.ply,0.9626820733989747,0.30103233240745314
p_to_l_svd_combined_000066_000071.ply,0.8908148968753055,0.3253652621167312
p_to_l_svd_combined_000071_000076.ply,0.8721986479291373,0.3597936346424045
p_to_l_svd_combined_000076_000081.ply,0.9010454073896736,0.3413901178903848
p_to_l_svd_combined_000081_000086.ply,0.9014260221404545,0.3319069531998317
p_to_l_svd_combined_000086_000091.ply,0.9282263740482436,0.32048420086521495
p_to_l_svd_combined_000091_000096.ply,0.9583176129000508,0.27597946684838337
p_to_l_svd_combined_000096_000101.ply,0.9558721219148584,0.2704797618509156
p_to_l_svd_combined_000101_000106.ply,0.959881227317717,0.23354659334945804
p_to_l_svd_combined_000106_000111.ply,0.94508628134726,0.24771271300412043
p_to_l_svd_combined_000111_000116.ply,0.9603045668619439,0.23597240322845342
p_to_l_svd_combined_000116_000121.ply,0.954835342282536,0.2632469464070233
p_to_l_svd_combined_000121_000126.ply,0.9611619724181634,0.2486563000238984
p_to_l_svd_combined_000126_000131.ply,0.960887859223549,0.25284236176853325
p_to_l_svd_combined_000131_000136.ply,0.9669089517980107,0.2350584658838367
p_to_l_svd_combined_000136_000141.ply,0.9632179001476264,0.23965762477713975
p_to_l_svd_combined_000141_000151.ply,0.9528301886792453,0.25999117045030284
p_to_l_svd_combined_000151_000161.ply,0.9509711169235906,0.26393567723428357
p_to_l_svd_combined_000161_000171.ply,0.8543708525905012,0.3847427863455817
p_to_l_svd_combined_000171_000176.ply,0.7494439007029096,0.4407451538407949
p_to_l_svd_combined_000176_000181.ply,0.626170660087224,0.48989915241515725
p_to_l_svd_combined_000181_000186.ply,0.6099618023865058,0.5139249307925625
p_to_l_svd_combined_000186_000191.ply,0.6337162162162162,0.49416298432388084
p_to_l_svd_combined_000191_000196.ply,0.686936212703302,0.48154127836720173
